event_id,date_std,timestamp_utc,year,state,latitude,longitude,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,source_name,source_catalog,source_record_id,source_dataset,source_link,verification_basis,data_quality_flag
2458,2010-09-19,2010-09-19 05:30:00,2010,Uttarakhand,30.902,78.776,"roads to Gangotri, Uttarakhand","roads to Gangotri, Uttarakhand",Known within 25 km,Landslide,Downpour,Medium,Unknown,0,,tribuneindia,GLC,2458.0,NASA COOLR,http://www.tribuneindia.com/2010/20100923/main1.htm,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2459,2010-09-19,2010-09-19 05:30:00,2010,Uttarakhand,29.548,79.321,"roads to Rani Khet(Ranikhet) and Jolle Kote(?), Uttarakhand","roads to Rani Khet(Ranikhet) and Jolle Kote(?), Uttarakhand",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,tribuneindia,GLC,2459.0,NASA COOLR,http://www.tribuneindia.com/2010/20100923/main1.htm,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2470,2010-09-19,2010-09-19 05:30:00,2010,Uttarakhand,30.433,78.077,"Dehradun-Mussoorie rd, Himachal Pradesh","Dehradun-Mussoorie rd, Himachal Pradesh",Known within 5 km,Landslide,Downpour,Medium,Unknown,0,,sify.com,GLC,2470.0,NASA COOLR,http://sify.com/news/landslides-flash-floods-damage-roads-in-uttarakhand-news-national-kjxruecgidd.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2471,2010-09-19,2010-09-19 05:30:00,2010,Uttarakhand,29.791,80.058,"roads above Pithoragarh, Uttranchal","roads above Pithoragarh, Uttranchal",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,sify.com,GLC,2471.0,NASA COOLR,http://sify.com/news/landslides-flash-floods-damage-roads-in-uttarakhand-news-national-kjxruecgidd.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2453,2010-09-19,2010-09-19 23:30:00,2010,Uttarakhand,29.613,79.494,"near Chausali village(?), Almora district, Uttarakhand","near Chausali village(?), Almora district, Uttarakhand",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,indiascanner.com,GLC,2453.0,NASA COOLR,http://indiascanner.com/65-died-in-flood-landslide-in-uttarakhand-15849,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2454,2010-09-19,2010-09-19 23:30:00,2010,Uttarakhand,30.901,79.532,"near Mt. Kamet and Ghastoli village, near Mana pass, Chamoli district, Uttarakhand","near Mt. Kamet and Ghastoli village, near Mana pass, Chamoli district, Uttarakhand",Known within 10 km,Landslide,Downpour,Medium,Unknown,2,,monstersandcritics,GLC,2454.0,NASA COOLR,http://www.monstersandcritics.com/news/southasia/news/article_1585977.php/Two-army-officers-killed-in-landslide-in-northern-India,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2476,2010-09-20,2010-09-20 05:30:00,2010,Uttarakhand,29.338,79.484,"NH-87 near Naintital, Uttarakhand",200 meters of NH-87 collapsed,Known within 10 km,Landslide,Downpour,Medium,Below road,0,,english.ntdtv,GLC,2476.0,NASA COOLR,http://english.ntdtv.com/ntdtv_en/ns_asia/2010-09-21/018730373390.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2478,2010-09-20,2010-09-20 05:30:00,2010,Uttarakhand,30.733,78.44,"roads around Uttarkashi, Uttarakhand","roads around Uttarkashi, Uttarakhand",Known within 25 km,Landslide,Downpour,Medium,Unknown,0,,sify.com,GLC,2478.0,NASA COOLR,http://sify.com/news/landslides-flash-floods-damage-roads-in-uttarakhand-news-national-kjxruecgidd.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3141,2011-02-23,2011-02-23 05:30:00,2011,Uttarakhand,30.475,79.229,"Rishikesh-Badrinath national highway to Rudraprayag, Chamoli, and Badrinath, Uttarakhand","Rishikesh-Badrinath national highway to Rudraprayag, Chamoli, and Badrinath, Uttarakhand",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,zeenews,GLC,3141.0,NASA COOLR,http://www.zeenews.com/news689983.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3558,2011-05-31,2011-05-31 05:30:00,2011,Uttarakhand,30.921,78.328,"road to Yamunotri shrine, Uttarakashi","road to Yamunotri shrine, Uttarakashi",Known within 25 km,Landslide,Rain,Medium,Unknown,0,,news.in,GLC,3558.0,NASA COOLR,http://news.in.msn.com/national/article.aspx?cp-documentid=5187654,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3559,2011-05-31,2011-05-31 23:30:00,2011,Uttarakhand,30.478,78.274,"Chhatanga(?) village on Rishikesh-Yamunotri highway, Uttarkashi ","Chhatanga(?) village on Rishikesh-Yamunotri highway, Uttarkashi ",Known within 50 km,Landslide,Rain,Medium,Unknown,1,,news.in,GLC,3559.0,NASA COOLR,http://news.in.msn.com/national/article.aspx?cp-documentid=5187654,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3577,2011-06-07,2011-06-07 05:30:00,2011,Uttarakhand,30.532,79.354,"road to Badrinath shrine, Uttarakhand","road to Badrinath shrine, Uttarakhand",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3577.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/uttarakhand-rains-bring-respite-trigger-landslides/719372.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3578,2011-06-07,2011-06-07 14:30:00,2011,Uttarakhand,30.241,78.908,"Rishikesh-Badrinath hwy., near Sirobgarh(Sirobagad), Rudraprayag district, Uttarakhand","Rishikesh-Badrinath hwy., near Sirobgarh(Sirobagad), Rudraprayag district, Uttarakhand",Known within 5 km,Landslide,Downpour,Medium,Unknown,0,,english.samaylive,GLC,3578.0,NASA COOLR,http://english.samaylive.com/regional-news/uttarakhand-news/676488233/rishikesh-badrinath-highway-blocked.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3668,2011-06-29,2011-06-29 05:30:00,2011,Uttarakhand,29.607,79.93,"Almora-Pithoragarh road, between Makrau and Thiari","Almora-Pithoragarh road, between Makrau and Thiari",Location not known,Landslide,Downpour,Medium,Unknown,0,,news.in,GLC,3668.0,NASA COOLR,http://news.in.msn.com/national/article.aspx?cp-documentid=5242640,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3669,2011-06-29,2011-06-29 05:30:00,2011,Uttarakhand,30.767,78.796,"National Highway leading to Gangotri, from Dehradun","National Highway leading to Gangotri, from Dehradun",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,IBN,GLC,3669.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/yatra-to-kedarnath-gangotri-yamunotri-resumes/745000.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3670,2011-06-29,2011-06-29 05:30:00,2011,Uttarakhand,30.676,79.042,National highway leading to Kedarnath,National highway leading to Kedarnath,Known within 25 km,Landslide,Downpour,Medium,Above road,,,IBN,GLC,3670.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/yatra-to-kedarnath-gangotri-yamunotri-resumes/745000.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3671,2011-06-29,2011-06-29 05:30:00,2011,Uttarakhand,30.815,78.224,National Highway leading to Yamunotri from Dehradun,National Highway leading to Yamunotri from Dehradun,Location not known,Landslide,Downpour,Medium,Above road,,,IBN,GLC,3671.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/yatra-to-kedarnath-gangotri-yamunotri-resumes/745000.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3673,2011-06-29,2011-06-29 05:30:00,2011,Uttarakhand,30.242,78.9,"Rishikesh-Kedarnath national highway, Sirobagad","Rishikesh-Kedarnath national highway, Sirobagad",Known within 10 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3673.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/several-roads-blocked-due-to-landslides-in-uttarakhand/742517.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3674,2011-06-29,2011-06-29 05:30:00,2011,Uttarakhand,30.067,79.019,Several roads in Uttarakhand,Several roads in Uttarakhand,Known within 5 km,Landslide,Downpour,Large,Unknown,10,,ibnlive.in,GLC,3674.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/several-roads-blocked-due-to-landslides-in-uttarakhand/742517.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3678,2011-06-30,2011-06-30 05:30:00,2011,Uttarakhand,30.15,78.775,"Pauri-Safdarkhal road, blocked at Khundadhar","Pauri-Safdarkhal road, blocked at Khundadhar",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3678.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/yatra-to-kedarnath-gangotri-yamunotri-resumes/745000.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3737,2011-07-06,2011-07-06 05:30:00,2011,Uttarakhand,30.321,78.032,"Gangortri-Rishikesh highway, at Narendranagar in Tehri district of Uttarakhand","Gangortri-Rishikesh highway, at Narendranagar in Tehri district of Uttarakhand",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3737.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/gangortririshikesh-highway-closed-due-to-landslide/749417.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3746,2011-07-08,2011-07-08 05:30:00,2011,Uttarakhand,30.651,79.519,Lambagad,Lambagad,Known within 10 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3746.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/chardham-yatra-suspended-due-to-rains/752982.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3749,2011-07-09,2011-07-09 05:30:00,2011,Uttarakhand,30.741,79.493,Badrinath,Badrinath,Known within 25 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3749.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/chardham-yatra-suspended-due-to-rains/752982.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3750,2011-07-09,2011-07-09 05:30:00,2011,Uttarakhand,30.765,78.593,Gangotri,Gangotri,Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3750.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/chardham-yatra-suspended-due-to-rains/752982.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3751,2011-07-09,2011-07-09 05:30:00,2011,Uttarakhand,30.733,79.069,Kedarnath,Kedarnath,Known within 25 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3751.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/chardham-yatra-suspended-due-to-rains/752982.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3752,2011-07-09,2011-07-09 05:30:00,2011,Uttarakhand,31.019,78.413,Yamunotri,Yamunotri,Known within 25 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3752.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/chardham-yatra-suspended-due-to-rains/752982.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3757,2011-07-10,2011-07-10 05:30:00,2011,Uttarakhand,30.733,78.44,Nalupani area in Uttarkashi district,Nalupani area in Uttarkashi district,Known within 10 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3757.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/rains-drench-north-india-7-die-in-rainlinked-incidents/753764.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3759,2011-07-11,2011-07-11 05:30:00,2011,Uttarakhand,30.506,79.113,Highways leading to Badrinath and Gangotri,Highways leading to Badrinath and Gangotri,Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3759.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/rains-lash-ukhand-landslides-block-roads/754140.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3819,2011-07-21,2011-07-21 05:30:00,2011,Uttarakhand,30.404,79.332,"Chamoli , Uttarakhand","Chamoli , Uttarakhand",Known within 25 km,Landslide,Rain,Medium,Unknown,1,,ibnlive.in,GLC,3819.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/two-killed-as-heavy-rains-lash-uttarakhand/759890.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3820,2011-07-21,2011-07-21 05:30:00,2011,Uttarakhand,30.167,78.112,"Garhwal, Uttarakhand","Garhwal, Uttarakhand",Known within 25 km,Landslide,Rain,Medium,Unknown,1,,ibnlive.in,GLC,3820.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/two-killed-as-heavy-rains-lash-uttarakhand/759890.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3821,2011-07-21,2011-07-21 05:30:00,2011,Uttarakhand,29.733,79.637,"Kumaon, Uttarakhand","Kumaon, Uttarakhand",Known within 25 km,Landslide,Rain,Medium,Unknown,1,,ibnlive.in,GLC,3821.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/two-killed-as-heavy-rains-lash-uttarakhand/759890.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3859,2011-07-29,2011-07-29 05:30:00,2011,Uttarakhand,30.012,78.197,Kedarnath yatra,Kedarnath yatra,Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,ibnlive.in,GLC,3859.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/kedarnath-yatra-remains-suspended-for-sixth-consecutive-day/774968.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3899,2011-08-08,2011-08-08 05:30:00,2011,Uttarakhand,30.226,78.376,"Chhatanga area; Helkugad; and Netala, all on the Rishikesh-Yamunotri National Highway","Chhatanga area; Helkugad; and Netala, all on the Rishikesh-Yamunotri National Highway",Location not known,Landslide,Downpour,Medium,Unknown,0,,china,GLC,3899.0,NASA COOLR,http://www.china.org.cn/environment/2011-07/22/content_23044018.htm,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3900,2011-08-08,2011-08-08 05:30:00,2011,Uttarakhand,30.652,79.557,"Govindghat, on the Rishikesh-Badrinath highway","Govindghat, on the Rishikesh-Badrinath highway",Known within 5 km,Landslide,Downpour,Medium,Unknown,0,,china,GLC,3900.0,NASA COOLR,http://www.china.org.cn/environment/2011-07/22/content_23044018.htm,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3905,2011-08-10,2011-08-10 05:30:00,2011,Uttarakhand,30.283,78.304,Chardham yatra,Chardham yatra,Known within 50 km,Landslide,Rain,Medium,Unknown,0,,hindustantimes,GLC,3905.0,NASA COOLR,http://www.hindustantimes.com/Rains-continue-to-suspend-Chardham-yatra/Article1-731900.aspx,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3913,2011-08-12,2011-08-12 05:30:00,2011,Uttarakhand,29.912,78.172,"The Chardham yatra, shrines of Badrinath, Kedarnath, Gangotri, and Yamunotri","The Chardham yatra, shrines of Badrinath, Kedarnath, Gangotri, and Yamunotri",Known within 25 km,Landslide,Rain,Medium,Unknown,0,,ibnlive.in,GLC,3913.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/landslides-suspend-chardham-yatra/786379.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3914,2011-08-12,2011-08-12 05:30:00,2011,Uttarakhand,28.867,79.568,Uttarakhand and the Uttar Pradesh,Uttarakhand and the Uttar Pradesh,Location not known,Landslide,Rain,Large,Unknown,11,,greaterkashmir,GLC,3914.0,NASA COOLR,http://www.greaterkashmir.com/news/2011/Aug/13/monsoon-remains-active-in-northern-india-claims-11-lives-45.asp,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4090,2011-12-10,2011-12-10 05:30:00,2011,Uttarakhand,29.913,79.353,Uttarakhand ,Uttarakhand ,Known within 10 km,Landslide,Downpour,Medium,Unknown,0,,newstrackindia,GLC,4090.0,NASA COOLR,http://www.newstrackindia.com/newsdetails/254556,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4240,2012-03-04,2012-03-04 13:30:00,2012,Uttarakhand,29.58,80.212,"Pithoragarh district, Uttarakhand","Pithoragarh district, Uttarakhand",Known within 10 km,Landslide,Unknown,Medium,Unknown,2,,ibnlive.in,GLC,4240.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/two-buried-one-injured-in-landslide/971189.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4445,2012-07-05,2012-07-05 05:30:00,2012,Uttarakhand,30.128,78.322,"Badrinath Rd,  Rishikesh, Uttarakhand","Badrinath Rd,  Rishikesh, Uttarakhand",Known within 1 km,Landslide,Downpour,Large,Unknown,1,,dailypioneer,GLC,4445.0,NASA COOLR,http://www.dailypioneer.com/nation/78471-cloudburst-landslide-in-u-khand-claim-one.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6310,2012-08-06,2012-08-06 05:00:00,2012,Uttarakhand,30.488,78.037,Kempty falls,Kempty falls,Known within 1 km,Rock fall,Unknown,Medium,Above river,0,0.0,Hindustan Times,GLC,6310.0,NASA COOLR,http://www.hindustantimes.com/india-news/dehradun/mussoorie-landslide-hit-kempty-falls-cries-for-restoration/article1-1265964.aspx,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4472,2012-08-14,2012-08-14 05:30:00,2012,Uttarakhand,30.736,78.44,"Uttarkashi, Uttarakhand,","Uttarkashi, Uttarakhand,",Known within 10 km,Landslide,Downpour,Medium,Unknown,,,ibnlive.in,GLC,4472.0,NASA COOLR,http://ibnlive.in.com/generalnewsfeed/news/five-bro-personnel-injured-in-landslides/1043221.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4481,2012-08-17,2012-08-17 05:30:00,2012,Uttarakhand,30.659,79.561,"Chamoli, Uttarakhand","Chamoli, Uttarakhand",Known within 5 km,Landslide,Downpour,Medium,Unknown,4,,ndtv,GLC,4481.0,NASA COOLR,http://www.ndtv.com/article/india/four-die-in-landslides-in-uttarakhand-gangotri-rishikesh-highway-blocked-256310,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4487,2012-08-17,2012-08-17 05:30:00,2012,Uttarakhand,30.618,78.323,"Gangotri-Rishikesh hwy, Uttarakhand (mid-point of road -exact location unknown)","Gangotri-Rishikesh hwy, Uttarakhand (mid-point of road -exact location unknown)",Known within 25 km,Landslide,Downpour,Medium,Unknown,,,ndtv,GLC,4487.0,NASA COOLR,http://www.ndtv.com/article/india/four-die-in-landslides-in-uttarakhand-gangotri-rishikesh-highway-blocked-256310,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4551,2012-09-14,2012-09-14 05:30:00,2012,Uttarakhand,29.841,79.776,"Bageshwar, Uttarakhand","Bageshwar, Uttarakhand",Known within 5 km,Landslide,Downpour,Large,Unknown,9,,india.nydailynews,GLC,4551.0,NASA COOLR,http://india.nydailynews.com/newsarticle/50533f44c110c01e42000000/india-landslides-kill-28,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4550,2012-09-14,2012-09-14 13:30:00,2012,Uttarakhand,30.285,78.983,"Rudraprayag, Uttarakhand","Rudraprayag, Uttarakhand",Known within 5 km,Landslide,Downpour,Very large,Unknown,19,,india.nydailynews,GLC,4550.0,NASA COOLR,http://india.nydailynews.com/newsarticle/50533f44c110c01e42000000/india-landslides-kill-28,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4914,2013-06-13,2013-06-13 03:30:00,2013,Uttarakhand,30.739,78.531,"Rishikesh-Gangotri National Highway Near Mari Sainji Village, Uttarkashi, Uttarakhand","Rishikesh-Gangotri National Highway Near Mari Sainji Village, Uttarkashi, Uttarakhand",Known within 5 km,Landslide,Downpour,Medium,Unknown,0,,m.timesofindia.com,GLC,4914.0,NASA COOLR,http://m.timesofindia.com/india/15000-tourists-struck-for-16-hours-in-Uttarakhand-after-landslides/articleshow/20582096.cms,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4928,2013-06-16,2013-06-16 05:30:00,2013,Uttarakhand,30.462,79.077,"Rudraprayag-Gaurikund Road, Uttarakhand","Rudraprayag-Gaurikund Road, Uttarakhand",Known within 25 km,Landslide,Rain,Medium,Unknown,0,,The Indian EXPRESS,GLC,4928.0,NASA COOLR,http://www.indianexpress.com/news/50-major-landslides-hit-four-road-stretches-in-uttarakhand-govt/1131703/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4929,2013-06-16,2013-06-16 05:30:00,2013,Uttarakhand,30.495,78.388,"Rishikesh-Joshimath-Mana Road, Uttarakhand","Rishikesh-Joshimath-Mana Road, Uttarakhand",Known within 50 km,Landslide,Rain,Medium,Unknown,0,,The Indian EXPRESS,GLC,4929.0,NASA COOLR,http://www.indianexpress.com/news/50-major-landslides-hit-four-road-stretches-in-uttarakhand-govt/1131703/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4930,2013-06-16,2013-06-16 05:30:00,2013,Uttarakhand,30.885,78.67,"Dharasu-Gangotri Road, Uttarakhand","Dharasu-Gangotri Road, Uttarakhand",Known within 50 km,Landslide,Rain,Medium,Unknown,0,,The Indian EXPRESS,GLC,4930.0,NASA COOLR,http://www.indianexpress.com/news/50-major-landslides-hit-four-road-stretches-in-uttarakhand-govt/1131703/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4931,2013-06-16,2013-06-16 05:30:00,2013,Uttarakhand,29.799,80.417,"Pithoragarh-Ghatiabgarh Road, Uttarakhand","Pithoragarh-Ghatiabgarh Road, Uttarakhand",Known within 50 km,Landslide,Rain,Medium,Unknown,0,,The Indian EXPRESS,GLC,4931.0,NASA COOLR,http://www.indianexpress.com/news/50-major-landslides-hit-four-road-stretches-in-uttarakhand-govt/1131703/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4924,2013-06-17,2013-06-17 01:00:00,2013,Uttarakhand,30.735,79.067,"Kedarnath (Hindu Shrine), Near Kedarnath Dome (Mountain), Uttarakhand","Kedarnath (Hindu Shrine), Near Kedarnath Dome (Mountain), Uttarakhand",Known within 1 km,Debris flow,Downpour,Very large,Unknown,"5,000",,blogs.agu.org,GLC,4924.0,NASA COOLR,http://blogs.agu.org/landslideblog/2013/06/21/the-kedarnath-debris-flow-disaster-in-uttarakhand/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4936,2013-06-17,2013-06-17 05:30:00,2013,Uttarakhand,30.695,79.054,"Rambara District, Uttarakhand","Rambara District, Uttarakhand",Known within 1 km,Landslide,Downpour,Large,Unknown,13,,ibnlive.in.com,GLC,4936.0,NASA COOLR,http://ibnlive.in.com/news/uttarakhand-floods-landslides-leave-40-dead-over-60000-stranded/399619-3.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4940,2013-06-17,2013-06-17 05:30:00,2013,Uttarakhand,30.307,78.017,"Dehradun, Uttarakhand","Dehradun, Uttarakhand",Known within 25 km,Landslide,Rain,Medium,Unknown,3,,ibnlive.in.com,GLC,4940.0,NASA COOLR,http://ibnlive.in.com/news/uttarakhand-floods-landslides-leave-40-dead-over-60000-stranded/399619-3.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4943,2013-06-17,2013-06-17 05:30:00,2013,Uttarakhand,29.599,79.659,"Almora, Uttarakhand","Almora, Uttarakhand",Known within 5 km,Landslide,Downpour,Medium,Unknown,4,,ibnlive.in.com,GLC,4943.0,NASA COOLR,http://ibnlive.in.com/news/uttarakhand-floods-landslides-leave-40-dead-over-60000-stranded/399619-3.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4949,2013-06-18,2013-06-18 20:30:00,2013,Uttarakhand,30.38,78.502,Road Near Tipri To Kedarnath,Road Near Tipri To Kedarnath,Known within 5 km,Landslide,Rain,Medium,Unknown,0,,ibnlive.in.com,GLC,4949.0,NASA COOLR,http://ibnlive.in.com/videos/400037/ground-report-massive-landslides-in-tipri-block-roads.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4966,2013-06-19,2013-06-19 05:30:00,2013,Uttarakhand,29.594,79.681,"Almora, Uttarakhand","Almora, Uttarakhand",Known within 5 km,Landslide,Rain,Medium,Unknown,0,,ibnlive.in.com,GLC,4966.0,NASA COOLR,http://ibnlive.in.com/news/almora-roads-cave-in-get-washed-away-after-fresh-landslide/400275-3-243.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4978,2013-06-24,2013-06-24 05:30:00,2013,Uttarakhand,30.454,78.391,"Rishikesh-Uttarkashi Route, Uttarakhand","Rishikesh-Uttarkashi Route, Uttarakhand",Known within 50 km,Debris flow,Downpour,Medium,Unknown,0,,www.indiablooms.com,GLC,4978.0,NASA COOLR,http://www.indiablooms.com/NewsDetailsPage/2013/newsDetails240613d.php,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4974,2013-06-24,2013-06-24 20:30:00,2013,Uttarakhand,30.409,79.058,"Between Rudaprayag And Guptkashi, Uttarakhand (2 Landslides)","Between Rudaprayag And Guptkashi, Uttarakhand (2 Landslides)",Known within 25 km,Landslide,Rain,Medium,Unknown,0,,www.hindustantimes.com,GLC,4974.0,NASA COOLR,http://www.hindustantimes.com/India-news/Uttarakhand/Uttarakhand-Two-landslides-slow-down-ground-operations/Article1-1081377.aspx,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4975,2013-06-25,2013-06-25 03:30:00,2013,Uttarakhand,30.252,78.923,"Sirobhgarh Bend, Srinagar-Rudraprayag Highway, Uttarakhand, Northern India","Sirobhgarh Bend, Srinagar-Rudraprayag Highway, Uttarakhand, Northern India",Known within 10 km,Landslide,Downpour,Medium,Unknown,0,,www.business-standard.com,GLC,4975.0,NASA COOLR,http://www.business-standard.com/article/specials/fresh-landslide-plays-spoil-sport-to-rescue-operations-113062500319_1.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5022,2013-07-04,2013-07-04 05:30:00,2013,Uttarakhand,29.58,80.221,"Pithoragarh Tehsil, Uttarakhand","Pithoragarh Tehsil, Uttarakhand",Known within 25 km,Landslide,Downpour,Medium,Unknown,,,articles.timesofindia.indiatimes.com,GLC,5022.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2013-07-08/india/40442779_1_food-grains-villages-pithoragarh-district-headquarters,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5023,2013-07-04,2013-07-04 05:30:00,2013,Uttarakhand,30.071,80.239,"Munsari Tehsil, Uttarakhand","Munsari Tehsil, Uttarakhand",Location not known,Landslide,Continuous rain,Medium,Unknown,,,articles.timesofindia.indiatimes.com,GLC,5023.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2013-07-08/india/40442779_1_food-grains-villages-pithoragarh-district-headquarters,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5024,2013-07-04,2013-07-04 05:30:00,2013,Uttarakhand,30.172,80.858,"Gunji, Uttarakhand","Gunji, Uttarakhand",Known within 50 km,Landslide,Continuous rain,Medium,Unknown,,,articles.timesofindia.indiatimes.com,GLC,5024.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2013-07-08/india/40442779_1_food-grains-villages-pithoragarh-district-headquarters,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
