event_id,event_date,latitude,longitude,state,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,curvature,landslide,sample_type
APDA-NEG-00970,2015-08-18,26.0,90.625,Meghalaya,21.85,49.71,65.63,110.06,237.28,0.86,2.4,62.04,6.07,73.96,0.000375,0,negative
APDA-NEG-00237,2014-09-22,27.0,94.375,Assam,17.23,68.81,102.56,225.45,314.66,0.94,2.9333,86.0,0.0,0.0,0.0,0,negative
1109,2009-08-20,25.522,93.165,Assam,12.55,40.34,100.43,166.12,285.98,0.81,0.2275,265.85,11.42,100.29,0.005843,1,positive
APDA-NEG-01328,2010-07-21,27.15,88.1,Sikkim,17.74,87.19,185.76,322.88,555.74,0.94,2.9333,2395.93,26.81,256.33,0.013169,0,negative
APDA-NEG-00529,2013-06-16,30.5,76.875,Himachal Pradesh,90.55,143.55,226.81,230.86,234.15,0.79,1.9333,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01069,2015-08-26,24.0,93.125,Mizoram,3.95,11.51,44.23,144.82,330.03,0.93,2.8667,1156.07,10.45,264.05,-0.013664,0,negative
148,2007-07-30,22.479,92.967,Mizoram,0.31,3.17,25.87,143.21,228.9,0.72,-0.0028,446.79,32.51,66.37,-0.001758,1,positive
2570,2010-10-08,24.837,93.913,Manipur,76.95,132.5,135.86,168.78,272.23,0.98,2.1475,799.07,14.17,16.15,0.003025,1,positive
580,2008-06-09,24.66,93.978,Manipur,4.16,12.25,17.99,41.96,126.36,0.58,-0.7832,772.5,5.47,309.17,0.012337,1,positive
APDA-NEG-01337,2010-08-27,27.5,88.125,Sikkim,13.62,48.42,104.45,216.27,296.95,0.95,3.0,4104.06,56.52,298.77,0.014678,0,negative
APDA-NEG-01221,2015-06-24,26.0,95.0,Nagaland,8.82,36.95,80.62,154.0,388.41,0.9,2.6667,1150.77,10.47,188.47,-0.011555,0,negative
APDA-NEG-00702,2009-09-13,30.5,76.875,Himachal Pradesh,0.0,57.39,132.62,223.57,281.55,0.74,1.6,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01737,2015-06-21,30.5,80.0,Uttarakhand,1.19,8.47,14.4,17.14,21.43,0.57,0.4667,5403.64,16.29,342.16,0.008133,0,negative
7031,2015-05-24,27.616,88.659,Sikkim,0.21,9.49,26.27,53.52,83.83,0.59,0.2751,1816.95,40.43,54.37,-0.005906,1,positive
5361,2013-08-18,31.083,78.066,Uttarakhand,1.9,28.05,72.06,188.93,341.24,0.94,1.0626,2212.74,14.54,179.02,0.003732,1,positive
2480,2010-09-20,31.944,77.118,Himachal Pradesh,1.53,29.71,48.36,165.56,292.61,0.92,1.347,1357.28,21.23,278.23,-0.000484,1,positive
APDA-NEG-00893,2015-08-01,24.0,93.75,Manipur,5.31,82.66,101.37,202.03,310.51,0.86,2.4,938.27,22.91,215.12,-0.015373,0,negative
APDA-NEG-01435,2009-08-08,30.5,77.5,Uttarakhand,4.9,88.62,98.07,236.19,350.74,0.75,1.6667,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-01745,2015-07-11,30.5,77.5,Uttarakhand,47.6,92.62,174.83,249.57,310.61,0.83,2.2,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-01492,2010-08-18,31.0,79.375,Uttarakhand,19.93,24.42,43.17,93.36,236.75,0.8,2.0,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01571,2011-07-21,29.5,80.625,Uttarakhand,5.66,26.59,104.82,193.86,515.73,0.85,2.3333,2217.17,32.44,5.59,0.001258,0,negative
2743,2010-11-22,27.58,91.857,Arunachal Pradesh,0.0,1.5,2.56,2.56,3.26,0.74,0.5155,2770.8,20.34,290.99,-0.007307,1,positive
APDA-NEG-00907,2015-08-11,24.0,93.125,Manipur,5.18,37.44,64.48,185.21,465.49,0.94,2.9333,1156.07,10.45,264.05,-0.013664,0,negative
4516,2012-08-24,30.904,77.097,Himachal Pradesh,8.65,30.54,97.12,169.27,266.95,0.73,0.1447,1440.5,16.85,302.55,-0.00543,1,positive
APDA-NEG-00686,2015-08-12,31.5,78.75,Himachal Pradesh,1.25,8.43,40.28,75.95,117.04,0.79,1.9333,4989.8,15.71,68.13,-0.003931,0,negative
1954,2010-06-07,24.754,93.504,Manipur,7.71,43.91,88.84,172.74,281.18,0.84,1.8194,398.06,9.16,193.25,0.009826,1,positive
APDA-NEG-01398,2010-07-21,27.15,88.7632,Sikkim,16.76,82.21,174.28,305.23,545.35,0.92,2.8,2635.98,24.27,20.83,-0.003513,0,negative
2293,2010-08-20,30.722,78.644,Uttarakhand,9.65,93.78,116.73,238.53,592.43,0.95,1.002,3274.87,44.04,326.73,-0.005992,1,positive
6947,2015-06-21,30.026,78.628,Uttarakhand,5.63,18.78,23.36,28.91,30.82,0.53,0.0996,514.69,50.01,280.76,-0.00173,1,positive
7972,2015-08-28,23.45,92.811,Mizoram,10.53,17.0,32.21,233.88,412.8,0.93,1.1143,844.8,43.75,119.84,-0.002633,1,positive
APDA-NEG-00214,2012-06-03,25.0,90.625,Assam,31.43,62.16,90.07,131.81,202.82,0.7,1.3333,9.45,0.41,97.51,-0.000647,0,negative
APDA-NEG-00100,2014-06-27,28.0,95.0,Arunachal Pradesh,29.86,44.21,87.07,273.43,360.63,0.88,2.5333,784.15,2.6,262.83,-0.001803,0,negative
2341,2010-08-27,27.232,88.497,Sikkim,28.79,74.96,157.43,337.84,440.41,0.94,1.289,360.61,11.17,352.87,0.010407,1,positive
APDA-NEG-00036,2010-10-03,29.0,95.625,Arunachal Pradesh,3.09,12.98,20.27,49.32,176.4,0.88,2.5333,2967.53,32.82,99.99,-0.011499,0,negative
APDA-NEG-00465,2011-06-17,30.5,76.875,Himachal Pradesh,11.64,19.2,32.93,47.61,134.97,0.44,-0.4,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01514,2010-08-09,30.5,80.0,Uttarakhand,7.89,19.15,43.29,157.18,235.84,0.79,1.9333,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-00618,2013-07-07,31.5,78.75,Himachal Pradesh,22.79,30.59,43.68,101.35,378.37,0.87,2.4667,4989.8,15.71,68.13,-0.003931,0,negative
APDA-NEG-01163,2011-06-28,26.0,95.0,Nagaland,7.58,37.03,70.96,118.54,286.8,0.89,2.6,1150.77,10.47,188.47,-0.011555,0,negative
APDA-NEG-00624,2010-06-09,33.0,77.5,Himachal Pradesh,0.46,9.57,14.49,31.11,38.21,0.42,-0.5333,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-00768,2013-08-15,25.0,93.125,Manipur,7.37,88.87,114.14,212.54,326.18,0.93,2.8667,275.9,30.23,93.66,-0.002097,0,negative
APDA-NEG-01665,2013-07-24,30.5,77.5,Uttarakhand,17.84,34.06,113.9,249.38,485.52,0.93,2.8667,425.48,0.38,300.89,0.001817,0,negative
714,2008-08-14,27.163,94.0,Assam,10.32,32.41,71.73,177.3,334.23,0.88,0.1501,94.73,1.44,162.6,0.003422,1,positive
APDA-NEG-00241,2014-09-22,25.5,90.625,Assam,110.54,208.07,284.09,344.19,495.97,0.99,3.2667,263.81,5.53,161.64,-0.002985,0,negative
4974,2013-06-24,30.409,79.058,Uttarakhand,39.59,80.54,82.83,578.28,598.77,0.91,1.8495,885.47,35.22,221.59,-0.012673,1,positive
APDA-NEG-01520,2010-09-19,31.0,79.375,Uttarakhand,29.35,64.94,93.64,145.48,286.26,0.9,2.6667,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01174,2013-07-12,26.0,93.75,Nagaland,16.02,66.27,90.1,184.07,295.53,0.85,2.3333,155.68,5.21,210.16,-0.003056,0,negative
7933,2015-09-01,26.187,91.674,Assam,8.4,82.12,160.64,300.56,398.09,0.95,1.5451,48.64,0.75,245.76,0.00094,1,positive
APDA-NEG-00209,2012-06-20,28.0,93.75,Assam,23.53,28.35,68.33,158.94,304.52,0.81,2.0667,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-00002,2011-08-05,28.0,95.0,Arunachal Pradesh,16.01,60.92,100.86,254.62,568.93,0.93,2.8667,784.15,2.6,262.83,-0.001803,0,negative
5130,2013-07-18,30.731,78.435,Uttarakhand,8.45,64.93,96.46,210.25,390.3,0.91,1.5884,1106.0,33.28,316.79,0.051146,1,positive
APDA-NEG-00600,2010-08-06,32.5,76.875,Himachal Pradesh,13.23,31.92,102.65,177.3,363.39,0.87,2.4667,5101.1,32.0,358.76,0.004829,0,negative
8366,2015-09-23,25.583,91.893,Meghalaya,48.8,118.09,140.11,241.62,587.3,0.99,1.5259,1446.33,7.71,271.44,0.007104,1,positive
APDA-NEG-01832,2015-07-24,29.5,78.75,Uttarakhand,4.46,12.89,23.65,199.89,427.15,0.73,1.5333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-01065,2014-07-14,24.5,93.125,Mizoram,6.18,16.74,25.79,75.38,325.75,0.81,2.0667,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-00453,2010-10-03,30.5,76.875,Himachal Pradesh,0.0,1.77,1.77,106.52,319.97,0.83,2.2,298.08,0.59,195.1,0.000987,0,negative
5179,2013-07-24,30.262,79.219,Uttarakhand,15.7,26.23,96.52,169.02,342.6,0.92,1.7763,839.85,33.94,320.57,0.003302,1,positive
APDA-NEG-00752,2010-08-21,32.0,78.125,Himachal Pradesh,10.38,19.39,45.03,88.64,208.45,0.74,1.6,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-01469,2010-08-16,29.0,79.375,Uttarakhand,1.87,22.45,66.63,125.27,505.4,0.81,2.0667,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-01453,2010-07-22,29.5,78.75,Uttarakhand,16.55,68.96,121.24,178.72,351.9,0.72,1.4667,285.78,7.49,11.54,0.004111,0,negative
260,2007-09-11,27.208,88.491,Sikkim,6.06,18.55,137.3,206.44,336.55,0.9,0.7245,371.43,37.6,247.37,0.005318,1,positive
592,2008-06-18,32.371,77.247,Himachal Pradesh,5.16,12.36,79.16,101.84,136.17,0.66,0.803,3959.5,3.97,259.63,0.00914,1,positive
150,2007-07-30,30.4,79.349,Uttarakhand,35.29,62.41,98.8,162.6,338.39,0.88,1.3065,1345.82,51.75,155.38,-0.008505,1,positive
1994,2010-06-16,25.063,92.803,Assam,14.74,62.96,129.34,343.77,697.4,0.97,1.0568,85.24,8.97,39.25,-0.006314,1,positive
APDA-NEG-01824,2013-08-05,29.5,78.75,Uttarakhand,12.01,58.4,100.32,194.2,497.55,0.89,2.6,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00274,2015-09-01,28.0,93.75,Assam,21.24,88.82,247.97,407.47,583.12,0.97,3.1333,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-01480,2015-07-06,29.5,78.75,Uttarakhand,44.24,63.05,93.88,203.72,232.95,0.68,1.2,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00896,2010-08-16,25.0,93.125,Manipur,10.81,26.21,49.97,75.67,255.41,0.91,2.7333,275.9,30.23,93.66,-0.002097,0,negative
APDA-NEG-00393,2010-07-25,32.5,78.125,Himachal Pradesh,0.31,2.26,26.04,38.7,69.21,0.41,-0.6,5364.12,23.0,184.14,0.001507,0,negative
2465,2010-09-19,31.416,77.415,Himachal Pradesh,51.49,87.75,124.75,249.81,463.35,0.98,2.0596,1903.61,28.39,141.79,0.001278,1,positive
7590,2015-08-19,25.142,92.381,Meghalaya,41.24,100.47,149.45,256.74,490.85,0.99,0.964,158.56,16.85,119.7,-0.008428,1,positive
APDA-NEG-00457,2010-10-15,32.0,78.125,Himachal Pradesh,0.0,0.0,0.0,1.32,67.2,0.76,1.7333,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00588,2014-08-21,32.0,78.125,Himachal Pradesh,0.1,0.28,21.45,52.31,115.56,0.6,0.6667,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-01607,2013-06-16,29.0,79.375,Uttarakhand,62.79,83.12,137.16,162.92,181.4,0.68,1.2,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-01145,2010-08-17,26.5,94.375,Nagaland,17.35,49.71,103.86,133.22,284.05,0.93,2.8667,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-00609,2015-07-31,32.0,78.125,Himachal Pradesh,12.0,13.04,37.33,76.1,289.45,0.81,2.0667,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00485,2011-08-07,30.5,76.875,Himachal Pradesh,1.41,27.32,41.3,106.45,277.26,0.7,1.3333,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01286,2010-06-18,27.0,95.0,Nagaland,10.12,33.15,102.88,240.75,351.3,0.9,2.6667,117.36,3.0,28.88,0.00233,0,negative
APDA-NEG-00266,2011-09-06,25.5,92.5,Assam,14.24,36.26,52.75,90.04,362.24,0.93,2.8667,1063.07,25.33,13.62,-0.014165,0,negative
APDA-NEG-00611,2015-08-08,32.5,78.125,Himachal Pradesh,8.48,24.4,52.92,102.39,217.88,0.75,1.6667,5364.12,23.0,184.14,0.001507,0,negative
APDA-NEG-00022,2011-08-05,28.0,93.75,Arunachal Pradesh,8.08,44.4,63.53,203.95,542.35,0.91,2.7333,576.05,30.81,45.85,0.021021,0,negative
2440,2010-09-17,30.754,79.5,Uttarakhand,10.58,29.47,53.98,108.45,244.83,0.87,2.5029,3151.14,10.47,246.14,0.000141,1,positive
3667,2011-06-29,32.228,77.19,Himachal Pradesh,7.89,23.08,87.81,112.54,193.25,0.74,1.6332,1823.87,34.26,264.08,0.012876,1,positive
2229,2010-08-09,30.515,78.368,Uttarakhand,24.92,62.81,104.28,356.72,524.55,0.92,1.0322,853.03,36.91,120.58,0.005986,1,positive
APDA-NEG-00225,2014-05-10,28.0,93.75,Assam,12.29,77.29,117.32,135.32,145.24,0.75,1.6667,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-01468,2010-08-09,29.5,78.75,Uttarakhand,9.12,32.23,64.99,276.52,453.54,0.83,2.2,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00278,2008-06-15,26.5,94.375,Assam,1.49,47.72,113.43,191.33,335.91,0.77,1.8,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-00134,2008-10-29,28.5,95.625,Arunachal Pradesh,0.52,44.52,55.23,58.33,122.0,0.82,2.1333,2215.04,37.28,283.93,-0.000253,0,negative
APDA-NEG-01225,2015-08-12,26.0,93.75,Nagaland,14.69,36.88,74.39,136.96,307.12,0.87,2.4667,155.68,5.21,210.16,-0.003056,0,negative
APDA-NEG-00236,2012-06-22,25.0,90.625,Assam,8.44,24.43,70.3,170.99,322.1,0.76,1.7333,9.45,0.41,97.51,-0.000647,0,negative
APDA-NEG-00561,2013-07-14,30.5,76.875,Himachal Pradesh,6.59,12.05,115.81,160.07,388.62,0.72,1.4667,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01376,2009-07-01,27.15,88.7632,Sikkim,46.72,59.13,89.2,106.89,147.7,0.72,1.4667,2635.98,24.27,20.83,-0.003513,0,negative
7309,2015-08-15,30.786,78.616,Uttarakhand,9.84,16.63,31.94,106.5,178.47,0.85,0.3556,1538.25,28.5,31.48,0.000389,1,positive
5359,2013-08-18,30.742,78.454,Uttarakhand,2.33,42.41,108.1,281.27,519.71,0.96,1.2068,1198.61,20.82,86.68,-0.005517,1,positive
1072,2009-08-08,29.589,80.21,Uttarakhand,1.67,24.25,26.85,137.38,279.4,0.78,-0.7326,1636.15,17.91,113.88,-0.005229,1,positive
APDA-NEG-01722,2009-09-01,29.5,80.625,Uttarakhand,0.59,2.8,12.7,57.23,261.68,0.73,1.5333,2217.17,32.44,5.59,0.001258,0,negative
4927,2013-06-16,30.573,77.652,Himachal Pradesh,153.7,286.17,391.94,401.2,409.24,0.94,3.4099,878.63,37.69,330.24,-0.010738,1,positive
213,2007-08-26,25.295,92.834,Assam,13.28,16.62,43.01,112.83,165.03,0.8,0.1289,883.28,15.3,231.34,-0.000472,1,positive
2283,2010-08-19,24.896,93.496,Manipur,8.39,19.28,50.65,57.64,195.66,0.88,1.1229,1004.79,23.55,113.54,-0.000485,1,positive
APDA-NEG-01443,2010-07-06,29.5,78.75,Uttarakhand,21.72,94.94,121.1,155.87,173.02,0.58,0.5333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-01293,2007-04-11,28.0,88.75,Sikkim,0.01,7.54,8.51,8.72,12.82,0.5,0.0,5096.07,0.2,324.18,-0.000309,0,negative
APDA-NEG-01683,2013-07-28,29.0,79.375,Uttarakhand,9.51,24.13,125.82,303.22,507.92,0.89,2.6,215.32,0.43,292.55,0.001399,0,negative
2304,2010-08-21,25.572,94.121,Manipur,5.7,25.64,59.56,84.9,196.8,0.9,1.1201,1616.64,2.4,131.44,0.005042,1,positive
APDA-NEG-00434,2013-07-07,32.0,78.125,Himachal Pradesh,10.44,15.01,22.52,58.48,246.96,0.73,1.5333,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00972,2015-06-13,25.0,90.625,Meghalaya,34.58,162.63,264.75,321.73,504.2,0.91,2.7333,9.45,0.41,97.51,-0.000647,0,negative
5268,2013-08-04,26.014,94.516,Nagaland,5.78,14.93,47.43,109.0,290.88,0.89,0.7207,1715.45,2.16,202.96,0.005185,1,positive
APDA-NEG-01178,2010-06-18,26.0,93.75,Nagaland,16.3,25.85,75.45,214.54,344.08,0.83,2.2,155.68,5.21,210.16,-0.003056,0,negative
APDA-NEG-00365,2009-09-10,32.0,78.125,Himachal Pradesh,15.08,42.11,47.52,72.65,95.35,0.63,0.8667,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00890,2011-07-06,24.0,93.125,Manipur,3.3,22.04,57.93,165.88,287.95,0.83,2.2,1156.07,10.45,264.05,-0.013664,0,negative
7160,2015-07-11,30.38,78.486,Uttarakhand,39.29,84.47,157.46,234.15,294.28,0.93,1.5343,903.09,40.25,187.29,0.002898,1,positive
APDA-NEG-01784,2015-07-24,29.5,78.75,Uttarakhand,4.46,12.89,23.65,199.89,427.15,0.73,1.5333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00617,2015-08-12,32.5,76.875,Himachal Pradesh,6.29,20.0,49.08,93.33,210.74,0.9,2.6667,5101.1,32.0,358.76,0.004829,0,negative
7887,2015-08-16,27.884,96.926,Arunachal Pradesh,7.42,24.99,52.36,124.4,204.67,0.89,0.1077,989.99,36.35,257.44,-0.011361,1,positive
APDA-NEG-01425,2007-07-30,29.5,80.625,Uttarakhand,32.67,66.51,187.11,256.98,383.62,0.87,2.4667,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-01212,2010-10-10,27.0,94.375,Nagaland,3.42,38.04,45.76,109.4,306.08,0.92,2.8,86.0,0.0,0.0,0.0,0,negative
APDA-NEG-01451,2010-07-20,29.5,80.625,Uttarakhand,32.11,131.69,162.5,190.2,329.66,0.84,2.2667,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-00046,2008-10-29,28.0,93.75,Arunachal Pradesh,0.0,32.77,42.05,42.93,95.54,0.81,2.0667,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-00640,2015-12-07,32.0,78.125,Himachal Pradesh,0.01,0.03,0.03,1.21,1.28,0.72,1.4667,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00191,2011-05-24,25.5,92.5,Assam,12.26,31.83,83.84,122.63,221.56,0.79,1.9333,1063.07,25.33,13.62,-0.014165,0,negative
APDA-NEG-01308,2010-06-01,27.15,88.1,Sikkim,2.67,17.32,37.48,121.37,185.33,0.59,0.6,2395.93,26.81,256.33,0.013169,0,negative
APDA-NEG-00961,2007-08-26,25.0,90.625,Meghalaya,26.71,50.94,64.8,168.33,334.98,0.91,2.7333,9.45,0.41,97.51,-0.000647,0,negative
3997,2011-09-30,27.516,88.558,Sikkim,0.02,0.22,42.89,122.06,169.03,0.88,0.8134,1354.28,21.94,214.94,0.009545,1,positive
2162,2010-07-29,30.405,79.343,Uttarakhand,16.81,33.27,48.44,154.32,268.75,0.83,0.7657,1094.17,17.6,200.48,0.001634,1,positive
3738,2011-07-06,24.806,93.948,Manipur,2.82,30.15,52.12,176.84,295.2,0.84,1.1331,782.71,1.28,88.03,-0.001419,1,positive
APDA-NEG-00585,2014-10-15,33.0,77.5,Himachal Pradesh,0.73,3.42,3.42,9.17,13.02,0.57,0.4667,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-00718,2010-10-04,32.5,76.875,Himachal Pradesh,0.0,0.0,0.53,55.21,157.41,0.87,2.4667,5101.1,32.0,358.76,0.004829,0,negative
5176,2013-07-23,30.194,79.194,Uttarakhand,1.8,58.58,156.95,237.16,531.71,0.96,1.2092,1697.43,30.29,334.66,-0.018314,1,positive
6107,2014-06-27,26.184,91.79,Assam,6.85,21.91,150.58,297.77,349.14,0.8,-0.2866,58.3,0.38,316.37,0.00093,1,positive
3860,2011-07-29,25.419,94.108,Manipur,4.21,9.26,33.41,200.77,300.12,0.9,1.3069,1392.19,14.25,158.29,-0.000641,1,positive
APDA-NEG-00694,2008-09-19,31.5,78.75,Himachal Pradesh,22.81,33.65,36.11,57.99,104.94,0.85,2.3333,4989.8,15.71,68.13,-0.003931,0,negative
APDA-NEG-01810,2011-06-07,31.0,79.375,Uttarakhand,1.77,10.19,19.87,59.24,65.31,0.7,1.3333,5085.99,17.29,81.7,0.00088,0,negative
1987,2010-06-15,25.227,93.166,Assam,23.82,45.04,129.3,266.81,444.31,0.92,1.724,392.72,4.76,220.21,0.000932,1,positive
APDA-NEG-01151,2010-09-12,25.5,94.375,Nagaland,4.38,6.8,35.08,78.13,181.17,0.89,2.6,1690.52,34.92,313.33,-0.003122,0,negative
2445,2010-09-18,30.145,78.601,Uttarakhand,42.57,119.47,170.99,333.67,714.41,0.98,2.0082,473.82,40.54,345.02,-0.00259,1,positive
3776,2011-07-15,27.125,93.715,Arunachal Pradesh,22.61,108.87,132.86,269.57,416.47,0.88,0.6027,132.62,0.05,335.53,-0.000268,1,positive
5334,2013-08-16,32.361,77.304,Himachal Pradesh,12.67,48.84,75.22,171.3,254.54,0.89,1.9692,3360.48,29.06,69.93,-0.001876,1,positive
APDA-NEG-00260,2008-10-29,27.0,94.375,Assam,0.0,19.84,31.21,31.26,94.98,0.83,2.2,86.0,0.0,0.0,0.0,0,negative
APDA-NEG-00509,2012-08-24,30.5,76.875,Himachal Pradesh,9.14,26.9,100.31,172.58,274.9,0.72,1.4667,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01685,2013-07-28,29.5,80.625,Uttarakhand,17.2,26.83,99.55,241.47,430.49,0.91,2.7333,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-01684,2015-07-11,29.5,80.625,Uttarakhand,17.91,43.16,83.78,141.9,298.04,0.77,1.8,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-01597,2012-08-17,29.0,79.375,Uttarakhand,6.36,14.2,43.67,140.27,289.87,0.67,1.1333,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-01472,2010-09-20,30.5,77.5,Uttarakhand,1.53,121.67,202.73,357.09,687.11,0.98,3.2,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00756,2015-08-01,24.0,94.375,Manipur,2.09,71.58,85.55,159.45,237.74,0.74,1.6,308.07,14.0,233.72,-0.007124,0,negative
5360,2013-08-18,30.364,79.316,Uttarakhand,2.24,26.45,73.51,178.08,344.63,0.93,1.6987,989.07,25.69,299.64,0.00032,1,positive
APDA-NEG-01276,2015-08-20,26.0,95.0,Nagaland,19.9,50.19,80.36,157.36,318.84,0.97,3.1333,1150.77,10.47,188.47,-0.011555,0,negative
6969,2015-06-16,25.511,90.215,Meghalaya,27.16,62.64,230.34,248.16,409.65,0.87,1.0302,307.19,11.94,184.51,0.006795,1,positive
APDA-NEG-01374,2010-04-17,27.15,88.8,Sikkim,1.42,4.12,9.66,9.91,12.16,0.37,-0.8667,1594.02,19.03,313.44,-0.001078,0,negative
APDA-NEG-00851,2013-09-01,24.5,93.125,Manipur,5.32,11.11,56.37,103.91,325.3,0.9,2.6667,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-00417,2010-09-14,31.5,78.75,Himachal Pradesh,6.48,31.35,54.91,131.05,287.43,0.9,2.6667,4989.8,15.71,68.13,-0.003931,0,negative
APDA-NEG-01692,2013-06-16,30.5,80.0,Uttarakhand,54.81,74.25,107.54,117.48,122.39,0.77,1.8,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-00850,2015-07-22,24.5,93.125,Manipur,19.73,51.03,171.73,298.74,461.69,0.94,2.9333,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-00854,2013-09-01,25.0,93.125,Manipur,5.89,10.77,60.03,102.73,318.39,0.91,2.7333,275.9,30.23,93.66,-0.002097,0,negative
APDA-NEG-01139,2010-08-14,26.0,95.0,Nagaland,11.86,53.09,65.68,107.1,280.21,0.95,3.0,1150.77,10.47,188.47,-0.011555,0,negative
APDA-NEG-01731,2015-03-31,30.5,80.0,Uttarakhand,0.39,32.27,33.11,33.2,105.95,0.73,1.5333,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-00381,2010-07-07,32.5,76.875,Himachal Pradesh,2.28,33.99,52.76,77.49,100.91,0.59,0.6,5101.1,32.0,358.76,0.004829,0,negative
APDA-NEG-00704,2015-08-13,33.0,77.5,Himachal Pradesh,1.86,7.37,28.39,91.48,135.42,0.69,1.2667,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01334,2012-06-14,27.15,88.7632,Sikkim,0.92,2.11,6.74,71.98,112.39,0.47,-0.2,2635.98,24.27,20.83,-0.003513,0,negative
APDA-NEG-00296,2007-07-19,25.5,90.625,Assam,35.12,78.83,176.15,215.9,316.41,0.96,3.0667,263.81,5.53,161.64,-0.002985,0,negative
APDA-NEG-01567,2011-07-11,29.5,78.75,Uttarakhand,9.89,38.2,89.34,195.58,306.27,0.68,1.2,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00842,2010-08-19,24.0,94.375,Manipur,5.05,8.3,28.29,34.68,126.5,0.66,1.0667,308.07,14.0,233.72,-0.007124,0,negative
APDA-NEG-01210,2013-07-01,25.5,94.375,Nagaland,4.91,25.0,76.97,126.88,161.67,0.79,1.9333,1690.52,34.92,313.33,-0.003122,0,negative
APDA-NEG-00161,2008-10-29,26.5,94.375,Assam,0.0,14.01,30.02,30.02,87.35,0.85,2.3333,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-01561,2011-07-09,29.0,79.375,Uttarakhand,7.42,17.47,28.9,319.1,367.76,0.68,1.2,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-00065,2014-08-17,28.0,95.0,Arunachal Pradesh,2.7,37.84,186.98,349.56,539.5,0.95,3.0,784.15,2.6,262.83,-0.001803,0,negative
APDA-NEG-00748,2009-09-10,32.5,78.125,Himachal Pradesh,9.49,36.11,39.46,57.52,73.79,0.54,0.2667,5364.12,23.0,184.14,0.001507,0,negative
APDA-NEG-01667,2013-07-25,29.0,79.375,Uttarakhand,34.4,49.79,164.62,292.74,540.37,0.91,2.7333,215.32,0.43,292.55,0.001399,0,negative
3637,2011-06-21,25.516,94.234,Nagaland,8.32,18.31,51.05,102.18,212.23,0.82,1.0215,1637.74,20.12,282.31,0.00244,1,positive
APDA-NEG-00539,2013-07-06,32.5,76.875,Himachal Pradesh,1.67,20.56,25.58,55.64,215.35,0.76,1.7333,5101.1,32.0,358.76,0.004829,0,negative
4848,2013-05-08,24.09,91.466,Tripura,45.59,126.29,207.05,260.08,294.94,0.76,1.4066,105.72,7.0,145.4,0.00281,1,positive
