event_id,date_std,timestamp_utc,year,state,latitude,longitude,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,source_name,source_catalog,source_record_id,source_dataset,source_link,verification_basis,data_quality_flag,elevation,slope,aspect,curvature,landslide
APDA-NEG-01024,2010-09-17,2010-09-17 12:00:00,2010,Mizoram,24.3006,92.7634,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01024,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,267,9.0,277.7,0.0119,0
APDA-NEG-01025,2007-10-27,2007-10-27 12:00:00,2007,Mizoram,24.1254,92.5843,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01025,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,138,9.2,156.8,-0.0089,0
APDA-NEG-01026,2005-04-28,2005-04-28 12:00:00,2005,Mizoram,24.2051,92.2774,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01026,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,132,6.8,222.2,0.0171,0
APDA-NEG-01027,2001-02-21,2001-02-21 12:00:00,2001,Mizoram,24.2269,92.5263,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01027,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,123,8.6,165.7,0.0191,0
APDA-NEG-01028,2015-04-24,2015-04-24 12:00:00,2015,Mizoram,24.2687,92.7753,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01028,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,226,8.9,204.8,-0.017,0
APDA-NEG-01029,2007-08-15,2007-08-15 12:00:00,2007,Mizoram,24.2287,92.5234,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01029,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,127,8.4,53.5,0.0005,0
APDA-NEG-01030,2007-04-15,2007-04-15 12:00:00,2007,Mizoram,24.3116,92.7366,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01030,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,253,10.7,279.2,0.0078,0
APDA-NEG-01031,2016-12-22,2016-12-22 12:00:00,2016,Mizoram,24.2124,92.2274,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01031,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,173,9.0,152.4,0.0072,0
APDA-NEG-01032,2011-06-21,2011-06-21 12:00:00,2011,Mizoram,24.1879,92.5763,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01032,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,124,8.7,172.0,0.0059,0
APDA-NEG-01033,2012-12-19,2012-12-19 12:00:00,2012,Mizoram,24.2596,92.7861,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01033,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,243,10.2,69.0,-0.0069,0
APDA-NEG-01034,2020-04-18,2020-04-18 12:00:00,2020,Mizoram,24.1457,92.5553,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01034,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,111,9.0,112.0,0.0192,0
APDA-NEG-01035,1995-09-02,1995-09-02 12:00:00,1995,Mizoram,24.155,92.576,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01035,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,135,8.1,78.6,-0.0171,0
APDA-NEG-01036,2016-02-18,2016-02-18 12:00:00,2016,Mizoram,24.3656,92.7013,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01036,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,258,8.8,174.8,-0.0125,0
APDA-NEG-01037,2020-01-28,2020-01-28 12:00:00,2020,Mizoram,24.2532,92.3289,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01037,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,177,7.1,262.8,-0.0076,0
APDA-NEG-01038,2018-03-06,2018-03-06 12:00:00,2018,Mizoram,24.3111,92.2482,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01038,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,163,7.7,133.0,-0.0101,0
APDA-NEG-01039,2016-07-05,2016-07-05 12:00:00,2016,Mizoram,24.2839,92.7866,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01039,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,225,8.3,253.0,-0.0168,0
APDA-NEG-01040,2001-01-20,2001-01-20 12:00:00,2001,Mizoram,24.295,92.8074,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01040,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,263,9.1,243.3,-0.0121,0
APDA-NEG-01041,1999-04-17,1999-04-17 12:00:00,1999,Mizoram,24.2898,92.7889,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01041,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,233,10.3,301.6,-0.0074,0
APDA-NEG-01042,2003-10-01,2003-10-01 12:00:00,2003,Mizoram,24.2877,92.3337,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01042,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,140,6.9,305.6,-0.0026,0
APDA-NEG-01043,2020-04-06,2020-04-06 12:00:00,2020,Mizoram,24.2568,92.269,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01043,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,172,8.5,18.3,-0.0135,0
APDA-NEG-01044,2011-06-24,2011-06-24 12:00:00,2011,Mizoram,24.1379,92.495,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01044,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,119,7.7,190.2,-0.0097,0
APDA-NEG-01045,2012-10-10,2012-10-10 12:00:00,2012,Mizoram,24.227,92.2381,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01045,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,133,7.5,25.1,0.0099,0
APDA-NEG-01046,2018-11-02,2018-11-02 12:00:00,2018,Mizoram,24.2521,92.2777,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01046,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,177,8.3,176.5,-0.0045,0
APDA-NEG-01047,2010-06-09,2010-06-09 12:00:00,2010,Mizoram,24.3352,92.7535,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01047,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,222,9.4,90.7,-0.0146,0
APDA-NEG-01048,2009-11-19,2009-11-19 12:00:00,2009,Mizoram,24.2758,92.8136,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01048,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,229,9.0,318.8,0.0018,0
APDA-NEG-01049,2003-04-08,2003-04-08 12:00:00,2003,Mizoram,24.1995,92.5034,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01049,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,141,8.9,204.5,-0.0105,0
APDA-NEG-01050,2015-06-03,2015-06-03 12:00:00,2015,Mizoram,24.2509,92.2526,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01050,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,151,8.6,37.7,0.0063,0
APDA-NEG-01051,2015-11-07,2015-11-07 12:00:00,2015,Mizoram,24.1454,92.4946,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01051,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,112,9.7,313.8,0.0186,0
APDA-NEG-01052,1998-06-18,1998-06-18 12:00:00,1998,Mizoram,24.207,92.3384,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01052,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,155,7.4,207.1,-0.0059,0
APDA-NEG-01053,1999-02-02,1999-02-02 12:00:00,1999,Mizoram,24.125,92.5603,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01053,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,100,8.9,3.1,0.0062,0
APDA-NEG-01054,2016-05-23,2016-05-23 12:00:00,2016,Mizoram,24.2115,92.3412,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01054,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,140,7.8,286.3,-0.0111,0
APDA-NEG-01055,1996-04-19,1996-04-19 12:00:00,1996,Mizoram,24.2635,92.8043,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01055,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,269,8.3,317.7,0.0002,0
APDA-NEG-01056,2008-05-13,2008-05-13 12:00:00,2008,Mizoram,24.3689,92.7545,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01056,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,243,9.1,97.3,-0.0136,0
APDA-NEG-01057,2005-08-23,2005-08-23 12:00:00,2005,Mizoram,24.222,92.3097,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01057,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,178,9.3,215.4,-0.0062,0
APDA-NEG-01058,1996-02-19,1996-02-19 12:00:00,1996,Mizoram,24.1356,92.5123,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01058,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,121,9.5,145.9,-0.0128,0
APDA-NEG-01059,1999-02-07,1999-02-07 12:00:00,1999,Mizoram,24.2234,92.489,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01059,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,108,9.3,341.7,-0.0135,0
APDA-NEG-01060,2005-08-01,2005-08-01 12:00:00,2005,Mizoram,24.3524,92.7187,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01060,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,240,9.0,205.0,0.0191,0
APDA-NEG-01061,1997-01-11,1997-01-11 12:00:00,1997,Mizoram,24.2189,92.2396,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01061,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,133,7.3,186.1,0.0151,0
APDA-NEG-01062,1998-07-16,1998-07-16 12:00:00,1998,Mizoram,24.1962,92.2895,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01062,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,168,7.5,71.8,0.0113,0
APDA-NEG-01063,1995-11-25,1995-11-25 12:00:00,1995,Mizoram,24.2071,92.4776,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01063,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,122,9.5,306.2,-0.0198,0
APDA-NEG-01064,2017-12-24,2017-12-24 12:00:00,2017,Mizoram,24.2802,92.2473,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01064,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,145,7.4,268.6,-0.0027,0
APDA-NEG-01065,2008-04-21,2008-04-21 12:00:00,2008,Mizoram,24.2416,92.5451,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01065,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,136,7.5,138.6,-0.014,0
APDA-NEG-01066,2009-12-26,2009-12-26 12:00:00,2009,Mizoram,24.2197,92.3156,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01066,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,154,8.5,206.8,-0.0064,0
APDA-NEG-01067,2000-11-27,2000-11-27 12:00:00,2000,Mizoram,24.3237,92.8026,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01067,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,225,9.3,178.6,-0.0149,0
APDA-NEG-01068,2006-09-15,2006-09-15 12:00:00,2006,Mizoram,24.2766,92.809,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01068,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,252,8.5,128.8,0.0159,0
APDA-NEG-01069,2017-12-12,2017-12-12 12:00:00,2017,Mizoram,24.2329,92.2915,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01069,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,149,9.1,299.7,-0.018,0
APDA-NEG-01070,2014-04-28,2014-04-28 12:00:00,2014,Mizoram,24.2643,92.8113,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01070,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,261,10.5,215.2,-0.0066,0
APDA-NEG-01071,2014-09-15,2014-09-15 12:00:00,2014,Mizoram,24.2818,92.283,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01071,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,166,9.2,115.4,0.0087,0
APDA-NEG-01072,2014-10-04,2014-10-04 12:00:00,2014,Mizoram,24.1952,92.3188,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01072,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,152,8.7,305.6,-0.0199,0
APDA-NEG-01073,2008-04-15,2008-04-15 12:00:00,2008,Mizoram,24.3062,92.2699,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01073,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,173,7.1,222.0,-0.0077,0
APDA-NEG-01074,2012-09-15,2012-09-15 12:00:00,2012,Mizoram,24.321,92.7408,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01074,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,223,10.3,206.6,0.0044,0
APDA-NEG-01075,2001-02-01,2001-02-01 12:00:00,2001,Mizoram,24.2633,92.3037,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01075,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,149,7.6,334.5,-0.0143,0
APDA-NEG-01076,2009-07-03,2009-07-03 12:00:00,2009,Mizoram,24.2442,92.2579,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01076,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,170,7.2,208.5,-0.0022,0
APDA-NEG-01077,2002-12-06,2002-12-06 12:00:00,2002,Mizoram,24.3545,92.7954,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01077,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,267,9.8,296.2,-0.0059,0
APDA-NEG-01078,2003-11-13,2003-11-13 12:00:00,2003,Mizoram,24.2008,92.3119,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01078,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,137,7.9,242.6,0.0011,0
APDA-NEG-01079,2005-12-28,2005-12-28 12:00:00,2005,Mizoram,24.1407,92.5921,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01079,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,107,8.1,352.1,-0.0043,0
APDA-NEG-01080,2014-06-21,2014-06-21 12:00:00,2014,Mizoram,24.2169,92.5015,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01080,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,149,9.9,95.5,-0.0005,0
APDA-NEG-01081,2004-08-07,2004-08-07 12:00:00,2004,Mizoram,24.2027,92.27,Absence Control: Kanhmun Basin,Kanhmun Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01081,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,136,8.9,311.0,0.0072,0
APDA-NEG-01082,2001-04-16,2001-04-16 12:00:00,2001,Mizoram,24.3695,92.7877,Absence Control: Vairengte Low Bench,Vairengte Low Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01082,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,238,8.8,9.6,0.019,0
APDA-NEG-01083,2006-09-10,2006-09-10 12:00:00,2006,Mizoram,24.2202,92.4861,Absence Control: Bairabi Tlawng River Basin,Bairabi Tlawng River Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-01083,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,133,8.3,83.3,-0.0169,0
